user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate
514344,f,False,False,usa,jacksonville,nzc,66,23,9,2.49,19.78,7.93,0.67,0.44,4,0.12,3,delta air lines,1,5,new york,5,0.56,5,5,aman resorts,6,2.78,1695.53,617.11,588.81,3,5,0,0,1,0,0,6,3,2,0,3,1,0.39,0.26,0.67,0.0
514370,f,False,False,usa,new york,jfk,44,23,8,1.92,15.5,8.02,0.5,0.0,2,0.25,2,united airlines,1,3,detroit,3,0.5,3,3,fairmont,3,2.5,2677.73,1624.13,1557.46,5,3,0,0,0,0,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0
514384,f,False,False,canada,toronto,ykz,44,23,8,2.01,16.5,8.16,0.25,0.12,5,0.12,1,american airlines,1,1,san diego,1,0.25,1,1,extended stay,1,0.38,3492.56,172.81,172.81,7,1,0,0,0,0,0,1,7,0,0,0,1,0.35,0.04,0.12,0.0
514395,f,False,False,usa,los angeles,lax,39,23,8,2.04,16.25,7.99,0.38,0.12,3,0.23,3,american airlines,1,3,houston,3,0.38,3,3,choice hotels,3,3.88,1778.28,384.28,376.51,5,3,0,0,0,0,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0
514457,f,False,False,usa,modesto,mod,42,23,10,1.86,15.1,8.1,0.4,0.2,3,0.12,4,air india limited,1,3,new york,4,0.4,4,4,choice hotels,4,2.7,3247.64,732.55,729.01,6,4,0,0,0,0,0,4,6,2,0,2,0,0.43,0.17,0.4,0.0
514460,f,True,False,usa,san jose,sjc,38,23,8,1.42,11.25,7.87,0.38,0.25,2,0.22,2,american airlines,1,2,edmonton,3,0.38,3,3,extended stay,4,3.62,1660.98,637.37,605.62,4,2,0,0,1,1,0,4,4,3,1,0,0,0.35,0.17,0.5,0.0
514461,f,True,True,usa,philadelphia,phl,36,23,8,1.2,9.62,7.93,0.12,0.12,2,0.22,1,ryanair,1,1,toronto,1,0.38,3,2,banyan tree,3,4.5,559.96,1138.2,1138.2,5,1,0,0,0,2,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0
514501,f,True,True,usa,kansas city,mci,50,23,8,1.33,10.62,8.01,0.0,0.0,1,0.05,0,,0,0,,0,0.12,1,1,aman resorts,1,1.38,,101.75,96.66,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
514503,f,False,False,usa,lubbock,lbb,23,23,8,1.46,11.75,8.1,0.0,0.0,4,0.12,0,,0,0,,0,0.5,2,2,choice hotels,2,3.0,,710.62,670.5,6,0,0,0,0,2,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0
514515,f,False,False,canada,vancouver,yvr,39,23,8,1.91,15.38,8.07,0.62,0.38,2,0.22,3,air north charter - canada,1,3,detroit,3,0.5,2,2,conrad,3,2.62,2678.55,428.24,421.01,5,2,0,0,1,0,0,3,5,1,0,2,0,0.35,0.13,0.38,0.0
514526,f,True,True,usa,jacksonville,nip,50,23,7,4.12,33.29,8.02,0.71,0.14,3,0.13,4,air canada,1,4,boston,4,0.71,4,4,best western,4,2.0,1836.09,572.7,545.22,3,4,0,0,0,0,0,4,3,0,4,0,0,0.3,0.17,0.57,0.0
514551,f,False,False,usa,new york,lga,24,23,10,1.7,13.6,7.96,0.0,0.0,4,0.14,0,,0,0,,0,0.1,1,1,radisson,1,1.4,,488.6,415.31,9,0,0,0,0,1,0,1,9,1,0,0,0,0.43,0.04,0.1,0.0
514586,f,False,False,usa,chicago,ord,44,23,9,2.45,19.89,8.19,0.33,0.22,2,0.12,3,airtran airways,1,3,dallas,3,0.33,3,3,choice hotels,3,2.0,1177.47,228.72,228.72,6,3,0,0,0,0,0,3,6,2,1,0,0,0.39,0.13,0.33,0.0
514589,f,True,False,usa,los angeles,lax,48,23,8,1.75,14.12,8.1,0.12,0.12,4,0.14,1,american airlines,1,1,houston,1,0.12,1,1,accor,1,0.62,2244.73,155.59,155.59,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
514617,f,False,True,usa,san diego,san,40,23,8,2.33,18.88,8.1,0.5,0.12,2,0.12,3,allegiant air,1,3,houston,3,0.5,3,3,hyatt,4,2.12,2156.64,519.99,512.01,4,1,1,0,1,1,0,4,4,0,1,3,0,0.35,0.17,0.5,0.0
514623,f,True,True,usa,sacramento,smf,39,23,8,1.71,13.88,7.92,0.12,0.12,2,0.1,1,delta air lines,1,1,el paso,1,0.12,1,1,accor,1,0.75,1573.81,123.91,123.91,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
514627,f,False,False,canada,hamilton,yhm,46,23,6,2.53,20.5,8.05,0.67,0.33,2,0.15,3,jetblue airways,1,3,chicago,3,0.5,2,1,rosewood,3,2.0,1607.86,462.64,462.64,3,1,1,0,1,0,0,3,3,1,1,1,0,0.26,0.13,0.5,0.0
514638,f,True,True,usa,montgomery,mxf,40,23,8,1.95,15.75,8.07,0.75,0.38,2,0.15,3,air canada,1,3,fresno,3,1.0,4,3,nh hotel,4,4.0,2698.61,545.21,507.22,4,3,0,0,0,1,0,4,4,2,1,1,0,0.35,0.17,0.5,0.0
514639,f,True,False,usa,houston,iah,69,23,8,1.03,8.25,8.01,0.0,0.0,0,,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
514642,f,True,False,usa,los angeles,lax,68,23,8,1.57,12.38,7.88,0.0,0.0,2,0.1,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
514660,f,True,True,usa,phoenix,phx,41,23,8,1.78,14.38,8.02,0.62,0.25,0,,4,airtran airways,1,4,baltimore,4,0.5,3,3,four seasons,4,1.5,2997.36,434.82,434.82,4,3,0,0,1,0,0,4,4,1,0,3,0,0.35,0.17,0.5,0.0
514675,f,True,False,usa,chicago,ugn,52,23,9,1.59,12.89,7.95,0.44,0.22,1,0.05,3,airtran airways,1,3,charlotte,3,0.44,3,3,conrad,3,1.44,1717.94,353.25,353.25,6,3,0,0,0,0,0,3,6,1,1,1,0,0.39,0.13,0.33,0.0
514682,f,False,False,usa,chicago,ord,44,23,9,2.04,16.44,8.03,0.33,0.22,2,0.2,3,american airlines,1,3,fort worth,3,0.44,4,3,four seasons,4,2.0,1754.84,307.54,291.08,5,2,1,0,0,1,0,4,5,2,0,2,0,0.39,0.17,0.44,0.0
514684,f,False,False,usa,minneapolis,msp,25,23,8,1.76,14.25,7.98,0.0,0.0,4,0.18,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
514689,m,True,True,usa,akron,akr,44,23,8,1.86,14.75,7.88,0.25,0.12,2,0.2,2,american airlines,1,1,new york,2,0.25,2,2,hilton,2,0.88,648.05,66.68,62.71,6,2,0,0,0,0,0,2,6,0,1,1,0,0.35,0.09,0.25,0.0
514737,f,True,True,usa,washington,iad,57,23,8,2.63,21.25,8.14,0.5,0.38,3,0.13,4,american airlines,1,4,charlotte,4,0.5,4,4,best western,4,3.38,844.41,323.87,311.44,4,3,1,0,0,0,0,4,4,2,2,0,0,0.35,0.17,0.5,0.0
514785,f,True,False,usa,fort worth,ftw,47,23,8,2.42,19.5,8.1,0.38,0.12,1,0.15,3,alaska airlines,1,3,columbus,3,0.38,3,3,accor,3,1.12,1986.1,198.24,188.66,5,2,1,0,0,0,0,3,5,0,1,2,0,0.35,0.13,0.38,0.0
514810,m,False,True,usa,nashville,bna,33,23,8,3.56,28.62,8.03,0.12,0.0,6,0.15,1,southwest airlines,1,1,indianapolis,1,0.5,3,3,best western,3,3.12,400.94,428.08,405.71,5,1,0,0,0,2,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
514830,f,False,False,usa,los angeles,lax,54,23,9,1.48,11.78,7.94,0.22,0.22,1,0.05,2,air canada,1,2,new york,2,0.11,1,1,hyatt,2,1.33,2266.54,222.9,222.9,7,1,0,0,1,0,0,2,7,2,0,0,0,0.39,0.09,0.22,0.0
514867,f,True,True,usa,denver,den,45,23,8,1.94,15.75,8.07,0.62,0.12,2,0.05,3,airtran airways,1,3,jacksonville,3,0.62,3,3,banyan tree,3,2.5,1715.81,503.29,503.29,5,3,0,0,0,0,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0
514876,f,False,False,usa,milwaukee,mke,18,23,8,1.91,15.25,7.88,0.0,0.0,3,0.1,0,,0,0,,0,0.12,1,1,wyndham,1,1.12,,342.0,342.0,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
514892,f,False,False,usa,phoenix,phx,40,23,9,1.97,15.78,8.01,0.67,0.44,2,0.1,4,delta air lines,1,4,oklahoma city,5,0.67,5,5,crowne plaza,5,3.78,1808.89,623.36,590.94,4,4,1,0,0,0,0,5,4,3,2,0,0,0.39,0.22,0.56,0.0
514893,f,True,False,usa,rochester,roc,69,23,8,1.38,11.12,8.18,0.0,0.0,3,0.1,0,,0,0,,0,0.12,1,1,accor,1,1.38,,453.75,431.06,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
514899,f,False,True,usa,boston,bos,38,23,9,2.49,20.22,8.08,1.0,0.56,6,0.11,6,american airlines,1,5,new york,5,0.89,5,5,extended stay,6,2.89,1684.25,517.71,467.38,3,5,0,0,1,0,0,6,3,2,1,3,0,0.39,0.26,0.67,0.0
514925,f,False,False,canada,ottawa,yow,18,23,8,16.58,35.5,7.24,0.25,0.25,3,0.1,1,airtran airways,1,1,dallas,1,0.38,2,2,fairmont,3,4.5,2283.1,746.7,746.7,5,2,0,0,0,1,1,2,5,1,2,0,0,0.35,0.13,0.38,0.33
514926,f,False,False,canada,halifax,yhz,29,23,8,1.45,11.62,8.03,0.25,0.0,1,0.25,2,delta air lines,1,2,austin,2,0.38,3,2,hilton,3,2.0,2327.43,347.79,347.79,5,2,0,0,0,1,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0
514931,f,False,False,usa,baton rouge,btr,18,23,9,1.37,11.11,8.12,0.0,0.0,2,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,9,0,0,0,0,0,0,0,9,0,0,0,0,0.39,0.0,0.0,
514944,m,True,True,usa,los angeles,lax,49,23,9,1.86,15.0,8.07,0.11,0.11,2,0.32,1,jetblue airways,1,1,charlotte,1,0.11,1,1,banyan tree,1,0.67,3412.56,115.09,115.09,8,1,0,0,0,0,0,1,8,1,0,0,0,0.39,0.04,0.11,0.0
514951,f,False,True,usa,austin,aus,38,23,8,1.85,14.88,8.05,0.38,0.25,1,0.25,2,aegean airlines,1,2,heraklion,2,0.12,1,1,accor,2,3.25,6062.22,572.82,572.82,6,1,0,0,1,0,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0
514953,f,True,False,usa,sacramento,smf,47,23,9,4.72,22.0,7.12,0.22,0.44,1,0.1,1,united airlines,1,1,houston,1,0.67,3,2,fairmont,4,3.78,2621.85,806.23,795.7,5,2,0,0,0,2,1,3,5,1,3,0,0,0.39,0.17,0.44,0.25
514980,m,False,False,usa,indianapolis,ind,39,23,8,2.59,21.12,8.14,1.25,0.5,5,0.15,5,air canada,1,6,calgary,6,1.25,7,6,extended stay,7,5.75,1743.14,1046.76,948.72,1,7,0,0,0,0,0,7,1,3,3,1,0,0.35,0.3,0.88,0.0
514981,f,True,False,usa,long beach,lgb,49,23,8,1.5,12.0,7.94,0.5,0.12,1,0.2,3,alaska airlines,1,3,los angeles,3,0.5,3,3,best western,3,2.25,421.38,321.16,321.16,5,3,0,0,0,0,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
515004,f,True,True,usa,sacramento,mhr,51,23,8,2.35,19.12,8.07,0.12,0.12,2,0.18,1,united airlines,1,1,new york,1,0.25,2,2,banyan tree,2,1.5,4028.15,343.57,343.57,6,1,0,0,0,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0
515013,f,False,False,usa,milwaukee,mke,49,23,7,1.23,9.86,7.97,0.14,0.14,1,0.05,1,airtran airways,1,1,san antonio,1,0.0,0,0,,1,0.57,1755.58,47.41,47.41,6,0,0,0,1,0,0,1,6,0,1,0,0,0.3,0.04,0.14,0.0
515020,f,False,False,usa,san francisco,sfo,21,23,8,2.72,21.75,8.0,0.25,0.25,1,0.15,2,all nippon airways,1,2,san jose,2,0.38,3,3,accor,3,2.5,1984.82,465.15,465.15,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
515030,m,False,False,usa,fort worth,ftw,34,23,8,1.5,12.12,8.08,0.12,0.0,1,0.15,1,air france,1,1,dallas,1,0.12,1,1,shangri-la,1,1.88,47.74,200.52,200.52,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
515051,f,True,False,canada,calgary,yyc,47,23,9,3.03,24.67,8.17,0.56,0.67,2,0.08,5,air canada,1,5,columbus,5,0.56,5,5,best western,5,4.33,2833.19,895.32,849.81,4,5,0,0,0,0,0,5,4,5,0,0,0,0.39,0.22,0.56,0.0
515058,f,False,False,canada,saskatoon,yxe,50,23,8,2.46,19.75,8.1,0.5,0.12,1,0.2,2,delta air lines,1,4,chicago,4,0.75,5,4,best western,5,2.75,1992.84,674.71,674.71,3,4,0,0,0,1,0,5,3,2,2,1,0,0.35,0.22,0.62,0.0
515060,f,False,False,usa,chicago,ord,50,23,9,1.6,12.89,8.16,0.22,0.22,2,0.15,2,delta air lines,1,2,columbus,2,0.22,2,2,conrad,2,1.33,600.06,235.47,235.47,7,2,0,0,0,0,0,2,7,1,1,0,0,0.39,0.09,0.22,0.0
515085,f,True,True,usa,new york,jfk,61,23,9,9.18,21.89,7.32,1.33,1.11,2,0.18,1,allegiant air,1,1,florence,1,0.78,2,2,wyndham,3,4.67,888.81,830.6,830.6,6,2,0,0,0,1,1,2,6,3,0,0,0,0.39,0.13,0.33,0.33
515103,f,True,True,usa,chicago,mdw,52,23,8,2.18,17.38,7.99,0.38,0.38,3,0.17,3,delta air lines,1,3,memphis,3,0.38,3,3,conrad,3,1.88,1228.03,336.18,329.01,5,3,0,0,0,0,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
515124,f,False,False,usa,reno,rno,51,23,8,19.13,52.0,7.26,0.75,0.25,1,0.1,4,ryanair,1,3,san antonio,4,0.75,4,4,hyatt,5,2.12,2352.98,474.24,474.24,3,5,0,0,0,0,1,4,3,0,1,3,1,0.35,0.22,0.62,0.2
515131,f,True,False,usa,san antonio,rnd,47,23,9,3.4,27.56,8.06,0.67,0.33,2,0.05,5,airtran airways,1,5,baltimore,5,0.67,5,4,hilton,5,3.44,2392.22,746.14,740.25,4,4,1,0,0,0,0,5,4,2,3,0,0,0.39,0.22,0.56,0.0
515139,f,False,False,usa,new york,jfk,37,23,10,9.74,29.6,7.36,0.4,0.0,3,0.12,3,delta air lines,1,3,philadelphia,3,0.4,3,3,hyatt,4,1.6,1580.54,315.62,315.62,6,4,0,0,0,0,1,3,6,1,1,2,0,0.43,0.17,0.4,0.25
515161,f,True,True,usa,santa ana,sna,48,23,8,2.5,20.12,7.96,0.25,0.25,2,0.2,2,ryanair,1,2,chicago,2,0.5,3,3,accor,3,2.5,1419.47,297.57,248.54,5,2,0,0,0,1,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0
515168,f,False,True,canada,london,yxu,47,23,9,1.16,9.44,8.11,0.0,0.0,1,0.2,0,,0,0,,0,0.33,2,2,four seasons,2,1.0,,360.56,360.56,7,0,0,0,0,2,0,2,7,1,0,1,0,0.39,0.09,0.22,0.0
515182,f,False,False,usa,dallas,dal,39,23,7,3.01,24.29,8.13,0.86,0.57,0,,5,airtran airways,1,5,houston,5,0.86,5,4,hyatt,5,3.29,1482.13,673.88,673.88,2,4,1,0,0,0,0,5,2,3,0,0,2,0.3,0.22,0.71,0.0
515198,f,False,False,canada,toronto,ytz,39,23,8,2.9,23.5,8.06,0.0,0.0,3,0.22,0,,0,0,,0,0.25,1,1,choice hotels,1,2.62,,225.75,203.18,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
515200,f,True,False,usa,mobile,bfm,35,23,8,2.27,18.38,8.1,0.5,0.12,4,0.2,2,jetblue airways,1,2,chicago,2,0.5,2,1,starwood,2,1.5,2053.32,319.86,304.36,6,2,0,0,0,0,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0
515202,f,True,False,usa,chicago,mdw,76,23,9,1.42,11.44,7.92,0.0,0.0,2,0.1,0,,0,0,,0,0.33,1,1,rosewood,1,0.44,,149.78,149.78,8,0,0,0,0,1,0,1,8,0,0,1,0,0.39,0.04,0.11,0.0
515205,f,True,False,usa,spokane,geg,72,23,8,17.02,41.62,7.34,0.5,0.5,1,0.15,1,ryanair,1,1,singapore,1,0.25,1,1,nh hotel,2,2.0,13249.47,1074.51,1074.51,6,2,0,0,0,0,1,1,6,2,0,0,0,0.35,0.09,0.25,0.5
515229,f,True,True,usa,los angeles,lax,53,23,9,4.61,28.33,7.22,0.56,0.11,4,0.14,2,airtran airways,1,3,baltimore,3,0.89,5,5,starwood,6,4.44,3225.45,979.91,866.78,3,4,0,0,0,2,1,5,3,1,3,2,0,0.39,0.26,0.67,0.17
515240,f,True,True,usa,indianapolis,ind,44,23,8,1.5,12.0,7.99,0.0,0.0,2,0.12,0,,0,0,,0,0.25,1,1,hilton,1,0.75,,180.75,180.75,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
515243,f,True,False,usa,honolulu,hnl,42,23,8,2.14,17.12,7.99,0.62,0.12,2,0.1,4,hawaiian airlines,1,4,baltimore,4,0.25,2,2,best western,4,1.88,6034.04,764.61,753.57,4,2,0,0,2,0,0,4,4,1,1,2,0,0.35,0.17,0.5,0.0
515258,m,False,False,usa,des moines,dsm,27,23,8,1.97,15.62,7.86,0.5,0.12,2,0.15,3,great lakes airlines,1,3,denver,3,0.5,3,3,aman resorts,3,1.38,1488.03,202.74,187.62,5,3,0,0,0,0,0,3,5,0,2,1,0,0.35,0.13,0.38,0.0
515271,f,False,True,canada,montreal,yhu,57,23,8,2.08,16.75,8.0,0.38,0.0,2,0.18,2,delta air lines,1,3,fort worth,3,0.38,3,3,choice hotels,3,1.12,2342.2,251.7,251.7,5,3,0,0,0,0,0,3,5,0,1,1,1,0.35,0.13,0.38,0.0
515274,m,False,False,canada,toronto,ykz,36,23,8,1.8,14.75,8.21,0.5,0.12,2,0.08,4,airtran airways,1,4,denver,4,0.75,6,5,shangri-la,6,3.62,1703.02,701.67,689.27,2,4,0,0,0,2,0,6,2,3,1,2,0,0.35,0.26,0.75,0.0
515306,f,True,False,usa,modesto,mod,50,23,9,2.0,16.11,8.03,0.33,0.22,1,0.1,2,delta air lines,1,3,austin,3,0.44,4,4,accor,4,4.44,2943.07,800.69,800.69,5,2,1,0,0,1,0,4,5,4,0,0,0,0.39,0.17,0.44,0.0
515330,f,False,False,usa,houston,iah,49,23,8,1.6,12.88,8.09,0.5,0.12,0,,3,air north charter - canada,1,3,chicago,3,0.5,3,3,choice hotels,3,1.38,2287.9,402.8,402.8,5,3,0,0,0,0,0,3,5,1,0,2,0,0.35,0.13,0.38,0.0
515344,m,False,False,usa,new york,lga,49,23,8,2.79,22.5,8.09,0.38,0.25,2,0.2,2,delta air lines,1,3,indianapolis,3,0.75,5,4,conrad,5,3.62,2519.94,952.23,919.0,3,3,0,0,0,2,0,5,3,2,1,0,2,0.35,0.22,0.62,0.0
515398,f,True,True,usa,new york,lga,41,23,8,1.72,13.88,8.01,0.5,0.5,3,0.12,2,united airlines,1,3,los angeles,3,0.25,2,2,intercontinental,3,1.12,2744.62,345.84,331.05,5,2,0,0,1,0,0,3,5,0,1,1,1,0.35,0.13,0.38,0.0
515409,f,True,True,usa,new york,jfk,45,23,8,2.59,20.88,8.04,0.62,0.38,1,0.1,2,delta air lines,1,3,chicago,3,0.62,3,3,banyan tree,3,1.62,1817.32,356.0,335.81,5,3,0,0,0,0,0,3,5,1,0,2,0,0.35,0.13,0.38,0.0
515421,f,False,False,canada,toronto,ykz,49,23,8,2.5,20.12,8.06,0.62,0.25,1,0.05,4,klm royal dutch airlines,1,3,san antonio,3,0.62,4,4,conrad,4,2.5,1789.32,444.34,444.34,4,4,0,0,0,0,0,4,4,3,1,0,0,0.35,0.17,0.5,0.0
515423,f,True,False,canada,victoria,yyj,56,23,8,1.34,10.88,8.02,0.25,0.12,0,,2,air canada,1,2,los angeles,2,0.12,1,1,crowne plaza,2,1.25,2754.27,172.03,172.03,6,1,0,0,1,0,0,2,6,1,0,0,1,0.35,0.09,0.25,0.0
515436,f,False,False,usa,grand rapids,grr,23,23,8,2.81,22.5,7.86,0.0,0.0,1,0.1,0,,0,0,,0,0.12,1,1,aman resorts,1,0.62,,135.62,135.62,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0
515478,f,True,True,usa,winston-salem,int,32,23,8,1.38,11.12,8.11,0.38,0.0,2,0.08,2,delta air lines,1,2,baltimore,2,0.38,2,2,banyan tree,2,1.0,675.32,116.01,116.01,6,2,0,0,0,0,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0
515490,f,True,True,usa,oklahoma city,tik,57,23,9,2.5,20.0,8.0,0.56,0.11,0,,3,american airlines,1,4,houston,4,0.56,4,4,banyan tree,4,2.22,1636.25,430.97,430.97,5,3,1,0,0,0,0,4,5,1,1,1,1,0.39,0.17,0.44,0.0
515502,f,False,True,usa,phoenix,phx,34,23,9,0.85,6.78,8.03,0.0,0.0,3,0.23,0,,0,0,,0,0.22,1,1,banyan tree,1,0.56,,126.67,107.67,8,0,0,0,0,1,0,1,8,0,0,1,0,0.39,0.04,0.11,0.0
515514,f,True,False,usa,newport news,phf,20,23,8,1.77,14.38,8.07,0.0,0.0,3,0.12,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
515516,m,True,False,usa,houston,efd,35,23,8,1.96,15.88,8.05,0.0,0.0,2,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
515523,m,False,False,usa,las vegas,las,24,23,8,1.63,13.0,8.0,0.12,0.0,3,0.07,1,alaska airlines,1,1,columbus,1,0.5,3,3,fairmont,3,2.62,2842.79,672.33,663.16,5,1,0,0,0,2,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0
515529,f,True,True,usa,richmond,ric,44,23,8,1.45,11.62,7.9,0.25,0.25,2,0.28,2,delta air lines,1,2,san francisco,2,0.12,1,1,nh hotel,2,0.62,2329.82,128.69,117.33,6,1,0,0,1,0,0,2,6,0,0,2,0,0.35,0.09,0.25,0.0
515530,f,False,True,canada,calgary,yyc,19,23,8,2.42,19.5,8.1,0.0,0.0,2,0.18,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
515565,f,False,True,usa,los angeles,lax,45,23,8,2.82,22.62,8.02,0.62,0.38,0,,4,allegiant air,1,4,edmonton,4,0.62,4,4,banyan tree,4,2.88,3429.1,686.61,686.61,4,4,0,0,0,0,0,4,4,3,0,1,0,0.35,0.17,0.5,0.0
515578,m,False,False,usa,san francisco,sfo,37,23,8,2.87,23.12,7.99,0.62,0.38,3,0.2,4,united airlines,1,4,san antonio,5,0.75,5,5,extended stay,6,3.38,3072.97,769.66,671.07,2,4,1,0,0,1,0,6,2,3,2,0,1,0.35,0.26,0.75,0.0
515580,f,False,False,usa,indianapolis,ind,45,23,8,2.92,23.5,8.01,0.38,0.25,4,0.09,2,american airlines,1,3,fort worth,3,0.62,4,4,accor,4,3.75,2174.48,646.49,612.59,4,3,0,0,0,1,0,4,4,1,1,1,1,0.35,0.17,0.5,0.0
515586,f,False,False,usa,san diego,san,55,23,9,1.87,14.78,7.94,0.56,0.33,2,0.1,4,united airlines,1,5,edmonton,5,0.33,3,2,hyatt,5,2.22,3137.88,603.3,603.3,4,3,0,0,2,0,0,5,4,1,1,2,1,0.39,0.22,0.56,0.0
515610,m,True,True,canada,vancouver,yvr,34,23,8,16.42,36.25,7.16,1.38,0.62,1,0.1,3,tap portugal,1,3,lisbon,3,0.12,1,1,aman resorts,4,2.5,5798.71,1515.12,1480.25,4,2,0,0,2,0,1,3,4,3,1,0,0,0.35,0.17,0.5,0.25
515634,f,False,False,usa,austin,aus,18,23,8,2.01,15.88,7.6,0.0,0.0,6,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,
515639,f,False,False,usa,los angeles,lax,40,23,9,2.41,19.56,8.12,0.89,0.67,2,0.2,4,ryanair,1,6,montreal,7,0.78,6,6,choice hotels,7,3.33,3335.84,1009.01,965.93,2,6,0,0,1,0,0,7,2,2,2,2,1,0.39,0.3,0.78,0.0
515645,f,True,False,usa,new york,lga,37,23,8,1.5,12.0,7.95,0.25,0.25,2,0.12,2,jetblue airways,1,2,washington,2,0.38,2,2,best western,3,2.62,1206.85,900.45,900.45,5,0,1,0,1,1,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0
515666,f,True,False,usa,columbus,lck,40,23,8,2.24,18.0,8.08,0.5,0.25,3,0.08,3,american airlines,1,3,chicago,4,0.5,4,3,radisson,4,2.75,1153.57,306.02,295.44,4,3,1,0,0,0,0,4,4,1,0,1,2,0.35,0.17,0.5,0.0
515675,f,False,False,usa,tacoma,tcm,31,23,9,16.23,45.56,7.37,0.11,0.0,3,0.22,1,delta air lines,1,1,new york,1,0.78,3,3,wyndham,4,1.33,3903.52,251.4,209.42,5,2,0,0,0,2,1,3,5,0,1,3,0,0.39,0.17,0.44,0.25
515684,f,False,False,usa,new york,lga,55,23,9,3.11,25.33,8.1,0.89,0.67,2,0.12,6,delta air lines,1,6,montreal,7,0.67,5,5,accor,7,3.33,1669.19,528.39,517.06,2,5,0,0,2,0,0,7,2,2,3,2,0,0.39,0.3,0.78,0.0
515688,f,True,True,usa,akron,akr,48,23,8,2.51,20.0,8.02,0.62,0.62,1,0.1,3,delta air lines,1,4,los angeles,4,0.62,4,4,conrad,4,2.38,1248.37,380.5,380.5,4,4,0,0,0,0,0,4,4,2,1,1,0,0.35,0.17,0.5,0.0
515694,f,False,False,usa,lubbock,lbb,44,23,8,3.8,30.62,8.04,0.75,0.38,3,0.05,4,southwest airlines,1,5,toronto,6,0.75,6,5,aman resorts,6,2.5,1651.36,593.38,582.93,2,6,0,0,0,0,0,6,2,0,4,2,0,0.35,0.26,0.75,0.0
515713,f,True,False,usa,tucson,dma,43,23,8,2.26,18.38,8.14,0.25,0.0,2,0.18,2,air canada,1,2,montreal,2,0.5,3,3,accor,3,8.25,3475.56,1021.91,956.15,5,2,0,0,0,1,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0
